Date/Time,Electricity:Facility [J](RunPeriod),ElectricityPurchased:Facility [J](RunPeriod),ElectricitySurplusSold:Facility [J](RunPeriod),ElectricityNet:Facility [J](RunPeriod),Source:Facility [J](RunPeriod),CO2:Facility [kg](RunPeriod),Electricity:Building [J](RunPeriod),Electricity:Plant [J](RunPeriod),Electricity:HVAC [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Pumps:Electricity [J](RunPeriod),Heating:Electricity [J](RunPeriod),Gas:Facility [J](RunPeriod),InteriorEquipment:Gas [J](RunPeriod),Heating:Gas [J](RunPeriod),Gas:Plant [J](RunPeriod),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 03/03  20:00:00,,,,,,,,,,,,,,,,,,,,58680370.578025,58680370.578025,1107406.13766188 
 03/03  21:00:00,,,,,,,,,,,,,,,,,,,,56979256.4470943,56979256.4470943,2130748.33309713 
 03/03  22:00:00,,,,,,,,,,,,,,,,,,,,56985281.1642768,56985281.1642768,4133703.53854496 
 03/03  23:00:00,,,,,,,,,,,,,,,,,,,,34878620.0631751,34878620.0631751,11349801.7355152 
 03/03  24:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/04  01:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/04  02:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/04  03:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/04  04:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/04  05:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/04  06:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/04  07:00:00,,,,,,,,,,,,,,,,,,,,20646400.1755308,20646400.1755308,87992808.2668794 
 03/04  08:00:00,,,,,,,,,,,,,,,,,,,,37095941.3559505,37095941.3559505,67504109.9853991 
 03/04  09:00:00,,,,,,,,,,,,,,,,,,,,37029779.4786454,37029779.4786454,46870169.8263314 
 03/04  10:00:00,,,,,,,,,,,,,,,,,,,,45973687.200313,45973687.200313,21861985.7847557 
 03/04  11:00:00,,,,,,,,,,,,,,,,,,,,45931472.4668963,45931472.4668963,7748374.02669524 
 03/04  12:00:00,,,,,,,,,,,,,,,,,,,,45917061.471075,45917061.471075,2827514.87810274 
 03/04  13:00:00,,,,,,,,,,,,,,,,,,,,53046781.5261065,53046781.5261065,766449.906844914 
 03/04  14:00:00,,,,,,,,,,,,,,,,,,,,58305399.6832094,58305399.6832094,759454.56 
 03/04  15:00:00,,,,,,,,,,,,,,,,,,,,59796181.0473207,59796181.0473207,759454.56 
 03/04  16:00:00,,,,,,,,,,,,,,,,,,,,56821287.4657883,56821287.4657883,759454.56 
 03/04  17:00:00,,,,,,,,,,,,,,,,,,,,48391113.9141843,48391113.9141843,759454.56 
 03/04  18:00:00,,,,,,,,,,,,,,,,,,,,45911101.3443125,45911101.3443125,773614.451732349 
 03/04  19:00:00,,,,,,,,,,,,,,,,,,,,45913155.7420979,45913155.7420979,1483745.78738629 
 03/04  20:00:00,,,,,,,,,,,,,,,,,,,,45917844.0447402,45917844.0447402,3111899.67410158 
 03/04  21:00:00,,,,,,,,,,,,,,,,,,,,45923934.9987027,45923934.9987027,5252295.90484929 
 03/04  22:00:00,,,,,,,,,,,,,,,,,,,,45922627.9461265,45922627.9461265,4825811.00302434 
 03/04  23:00:00,,,,,,,,,,,,,,,,,,,,45955877.1244237,45955877.1244237,16653166.8919321 
 03/04  24:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/05  01:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/05  02:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/05  03:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/05  04:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/05  05:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/05  06:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/05  07:00:00,,,,,,,,,,,,,,,,,,,,20681022.9419856,20681022.9419856,102599187.940861 
 03/05  08:00:00,,,,,,,,,,,,,,,,,,,,37097719.661548,37097719.661548,68981630.1343464 
 03/05  09:00:00,,,,,,,,,,,,,,,,,,,,37016449.5240265,37016449.5240265,43034723.8466394 
 03/05  10:00:00,,,,,,,,,,,,,,,,,,,,37004281.8819743,37004281.8819743,39963039.664491 
 03/05  11:00:00,,,,,,,,,,,,,,,,,,,,36979341.2418619,36979341.2418619,32097164.6095536 
 03/05  12:00:00,,,,,,,,,,,,,,,,,,,,36933222.8618812,36933222.8618812,16253317.4726064 
 03/05  13:00:00,,,,,,,,,,,,,,,,,,,,52068216.5207797,52068216.5207797,11294215.6796382 
 03/05  14:00:00,,,,,,,,,,,,,,,,,,,,52039218.6998721,52039218.6998721,867027.544427028 
 03/05  15:00:00,,,,,,,,,,,,,,,,,,,,52038921.2087432,52038921.2087432,759454.56 
 03/05  16:00:00,,,,,,,,,,,,,,,,,,,,52038921.2087432,52038921.2087432,759454.56 
 03/05  17:00:00,,,,,,,,,,,,,,,,,,,,52038921.2087432,52038921.2087432,759454.56 
 03/05  18:00:00,,,,,,,,,,,,,,,,,,,,52039400.7866908,52039400.7866908,932929.92713557 
 03/05  19:00:00,,,,,,,,,,,,,,,,,,,,52043355.5493894,52043355.5493894,2366177.07858583 
 03/05  20:00:00,,,,,,,,,,,,,,,,,,,,52048828.6914828,52048828.6914828,4363529.48138547 
 03/05  21:00:00,,,,,,,,,,,,,,,,,,,,52056062.370041,52056062.370041,7032667.0855626 
 03/05  22:00:00,,,,,,,,,,,,,,,,,,,,52062145.50927,52062145.50927,9317848.89730351 
 03/05  23:00:00,,,,,,,,,,,,,,,,,,,,20465372.7836478,20465372.7836478,32758365.8108075 
 03/05  24:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/06  01:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/06  02:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/06  03:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/06  04:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/06  05:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/06  06:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/06  07:00:00,,,,,,,,,,,,,,,,,,,,20950830.1470621,20950830.1470621,175717592.386909 
 03/06  08:00:00,,,,,,,,,,,,,,,,,,,,20668881.506762,20668881.506762,82220331.1959205 
 03/06  09:00:00,,,,,,,,,,,,,,,,,,,,41927890.2738538,41927890.2738538,30674391.4438757 
 03/06  10:00:00,,,,,,,,,,,,,,,,,,,,42612613.2599098,42612613.2599098,17053102.3710597 
 03/06  11:00:00,,,,,,,,,,,,,,,,,,,,46731730.8938615,46731730.8938615,8361723.67597999 
 03/06  12:00:00,,,,,,,,,,,,,,,,,,,,64206034.8941204,64206034.8941204,1002891.83970194 
 03/06  13:00:00,,,,,,,,,,,,,,,,,,,,70713916.0867215,70713916.0867215,854386.38 
 03/06  14:00:00,,,,,,,,,,,,,,,,,,,,76767934.4379702,76767934.4379702,854386.38 
 03/06  15:00:00,,,,,,,,,,,,,,,,,,,,79012801.5398392,79012801.5398392,854386.38 
 03/06  16:00:00,,,,,,,,,,,,,,,,,,,,75992320.5599006,75992320.5599006,854386.38 
 03/06  17:00:00,,,,,,,,,,,,,,,,,,,,69942815.3407647,69942815.3407647,854386.38 
 03/06  18:00:00,,,,,,,,,,,,,,,,,,,,63194112.1184666,63194112.1184666,854386.38 
 03/06  19:00:00,,,,,,,,,,,,,,,,,,,,60205857.3088356,60205857.3088356,854386.38 
 03/06  20:00:00,,,,,,,,,,,,,,,,,,,,59444865.639398,59444865.639398,931422.266119077 
 03/06  21:00:00,,,,,,,,,,,,,,,,,,,,57252573.4391904,57252573.4391904,1277197.24703838 
 03/06  22:00:00,,,,,,,,,,,,,,,,,,,,56980257.4524018,56980257.4524018,2384730.2975261 
 03/06  23:00:00,,,,,,,,,,,,,,,,,,,,34871300.6757853,34871300.6757853,8464726.7679553 
 03/06  24:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/07  01:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/07  02:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/07  03:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/07  04:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/07  05:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/07  06:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/07  07:00:00,,,,,,,,,,,,,,,,,,,,20706670.5673296,20706670.5673296,100078745.945225 
 03/07  08:00:00,,,,,,,,,,,,,,,,,,,,20538954.4391671,20538954.4391671,49137472.949046 
 03/07  09:00:00,,,,,,,,,,,,,,,,,,,,41992462.0508234,41992462.0508234,16563970.6470343 
 03/07  10:00:00,,,,,,,,,,,,,,,,,,,,46682275.5554784,46682275.5554784,7181404.84190479 
 03/07  11:00:00,,,,,,,,,,,,,,,,,,,,53876246.5078371,53876246.5078371,2868333.63808519 
 03/07  12:00:00,,,,,,,,,,,,,,,,,,,,76438545.215898,76438545.215898,854386.38 
 03/07  13:00:00,,,,,,,,,,,,,,,,,,,,80290217.4539861,80290217.4539861,854386.38 
 03/07  14:00:00,,,,,,,,,,,,,,,,,,,,82052136.7095116,82052136.7095116,854386.38 
 03/07  15:00:00,,,,,,,,,,,,,,,,,,,,81682982.5947312,81682982.5947312,854386.38 
 03/07  16:00:00,,,,,,,,,,,,,,,,,,,,75328574.8484909,75328574.8484909,854386.38 
 03/07  17:00:00,,,,,,,,,,,,,,,,,,,,70140425.0336136,70140425.0336136,854386.38 
 03/07  18:00:00,,,,,,,,,,,,,,,,,,,,59903936.4302423,59903936.4302423,854386.38 
 03/07  19:00:00,,,,,,,,,,,,,,,,,,,,56975385.3887432,56975385.3887432,854386.38 
 03/07  20:00:00,,,,,,,,,,,,,,,,,,,,56975385.3887432,56975385.3887432,854386.38 
 03/07  21:00:00,,,,,,,,,,,,,,,,,,,,56976223.9695338,56976223.9695338,1122644.28078686 
 03/07  22:00:00,,,,,,,,,,,,,,,,,,,,56980797.4322144,56980797.4322144,2590794.00572141 
 03/07  23:00:00,,,,,,,,,,,,,,,,,,,,34872791.3165567,34872791.3165567,9110251.76197254 
 03/07  24:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/08  01:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/08  02:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/08  03:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/08  04:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/08  05:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/08  06:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/08  07:00:00,,,,,,,,,,,,,,,,,,,,20833540.402604,20833540.402604,133337921.210336 
 03/08  08:00:00,,,,,,,,,,,,,,,,,,,,20654842.3083827,20654842.3083827,79000055.8741058 
 03/08  09:00:00,,,,,,,,,,,,,,,,,,,,41941730.0258713,41941730.0258713,35067696.8798078 
 03/08  10:00:00,,,,,,,,,,,,,,,,,,,,41875229.0394508,41875229.0394508,15911870.5209391 
 03/08  11:00:00,,,,,,,,,,,,,,,,,,,,41846195.8002604,41846195.8002604,7134204.80977658 
 03/08  12:00:00,,,,,,,,,,,,,,,,,,,,57358744.8906202,57358744.8906202,1001360.950799 
 03/08  13:00:00,,,,,,,,,,,,,,,,,,,,64168110.7501954,64168110.7501954,854386.38 
 03/08  14:00:00,,,,,,,,,,,,,,,,,,,,67794846.1861268,67794846.1861268,854386.38 
 03/08  15:00:00,,,,,,,,,,,,,,,,,,,,67598446.6687105,67598446.6687105,854386.38 
 03/08  16:00:00,,,,,,,,,,,,,,,,,,,,63511724.0673991,63511724.0673991,854386.38 
 03/08  17:00:00,,,,,,,,,,,,,,,,,,,,58015657.4781349,58015657.4781349,854386.38 
 03/08  18:00:00,,,,,,,,,,,,,,,,,,,,56975385.3887432,56975385.3887432,854386.38 
 03/08  19:00:00,,,,,,,,,,,,,,,,,,,,56975580.2806881,56975580.2806881,915850.16397068 
 03/08  20:00:00,,,,,,,,,,,,,,,,,,,,56978014.7821501,56978014.7821501,1684817.78158789 
 03/08  21:00:00,,,,,,,,,,,,,,,,,,,,56986306.0674209,56986306.0674209,4323637.866682 
 03/08  22:00:00,,,,,,,,,,,,,,,,,,,,56998525.1086631,56998525.1086631,8296662.47462103 
 03/08  23:00:00,,,,,,,,,,,,,,,,,,,,34900742.7283032,34900742.7283032,18374459.9506991 
 03/08  24:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/09  01:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/09  02:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/09  03:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/09  04:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/09  05:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/09  06:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/09  07:00:00,,,,,,,,,,,,,,,,,,,,20822798.4970983,20822798.4970983,132036175.69828 
 03/09  08:00:00,,,,,,,,,,,,,,,,,,,,20682928.9311941,20682928.9311941,87697014.9390769 
 03/09  09:00:00,,,,,,,,,,,,,,,,,,,,42008447.319284,42008447.319284,55026970.4840393 
 03/09  10:00:00,,,,,,,,,,,,,,,,,,,,41955184.3694851,41955184.3694851,41072964.7991185 
 03/09  11:00:00,,,,,,,,,,,,,,,,,,,,41881106.2797378,41881106.2797378,18591358.6129309 
 03/09  12:00:00,,,,,,,,,,,,,,,,,,,,58312860.1919373,58312860.1919373,1805118.71651471 
 03/09  13:00:00,,,,,,,,,,,,,,,,,,,,59588334.1813039,59588334.1813039,927409.619955915 
 03/09  14:00:00,,,,,,,,,,,,,,,,,,,,60941294.8302095,60941294.8302095,854386.38 
 03/09  15:00:00,,,,,,,,,,,,,,,,,,,,61702576.3148966,61702576.3148966,854386.38 
 03/09  16:00:00,,,,,,,,,,,,,,,,,,,,57476160.8541594,57476160.8541594,854386.38 
 03/09  17:00:00,,,,,,,,,,,,,,,,,,,,56975385.3887432,56975385.3887432,854386.38 
 03/09  18:00:00,,,,,,,,,,,,,,,,,,,,56975385.3887432,56975385.3887432,854386.38 
 03/09  19:00:00,,,,,,,,,,,,,,,,,,,,56978567.9141697,56978567.9141697,1898469.80830586 
 03/09  20:00:00,,,,,,,,,,,,,,,,,,,,56986604.3014748,56986604.3014748,4553646.22834721 
 03/09  21:00:00,,,,,,,,,,,,,,,,,,,,56996923.3832893,56996923.3832893,8023673.32236968 
 03/09  22:00:00,,,,,,,,,,,,,,,,,,,,57008326.5670916,57008326.5670916,11965220.0661193 
 03/09  23:00:00,,,,,,,,,,,,,,,,,,,,34917223.2945151,34917223.2945151,24856388.6124542 
 03/09  24:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/10  01:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/10  02:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/10  03:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/10  04:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/10  05:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/10  06:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/10  07:00:00,,,,,,,,,,,,,,,,,,,,20778702.6191774,20778702.6191774,126692270.945686 
 03/10  08:00:00,,,,,,,,,,,,,,,,,,,,20686178.2967358,20686178.2967358,92822411.4124332 
 03/10  09:00:00,,,,,,,,,,,,,,,,,,,,42012926.6483358,42012926.6483358,58000849.854387 
 03/10  10:00:00,,,,,,,,,,,,,,,,,,,,41970931.1094957,41970931.1094957,46997286.3343967 
 03/10  11:00:00,,,,,,,,,,,,,,,,,,,,41933068.7356661,41933068.7356661,36193886.7829843 
 03/10  12:00:00,,,,,,,,,,,,,,,,,,,,60026678.0592933,60026678.0592933,7607712.32307865 
 03/10  13:00:00,,,,,,,,,,,,,,,,,,,,61331976.6968881,61331976.6968881,3787707.39738446 
 03/10  14:00:00,,,,,,,,,,,,,,,,,,,,58658263.9631409,58658263.9631409,2233042.0020072 
 03/10  15:00:00,,,,,,,,,,,,,,,,,,,,57644717.333356,57644717.333356,1762762.85226182 
 03/10  16:00:00,,,,,,,,,,,,,,,,,,,,56979665.897533,56979665.897533,2331840.1449974 
 03/10  17:00:00,,,,,,,,,,,,,,,,,,,,56986214.3314703,56986214.3314703,4614208.82427684 
 03/10  18:00:00,,,,,,,,,,,,,,,,,,,,56991196.426886,56991196.426886,6389929.21842962 
 03/10  19:00:00,,,,,,,,,,,,,,,,,,,,57038231.0368807,57038231.0368807,23113849.1094476 
 03/10  20:00:00,,,,,,,,,,,,,,,,,,,,57060125.2620755,57060125.2620755,31282607.1803393 
 03/10  21:00:00,,,,,,,,,,,,,,,,,,,,57074606.5207685,57074606.5207685,36907205.7876356 
 03/10  22:00:00,,,,,,,,,,,,,,,,,,,,57091259.0660613,57091259.0660613,43276411.757848 
 03/10  23:00:00,,,,,,,,,,,,,,,,,,,,35016528.4473478,35016528.4473478,62531570.5265143 
 03/10  24:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/11  01:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/11  02:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/11  03:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/11  04:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/11  05:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/11  06:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/11  07:00:00,,,,,,,,,,,,,,,,,,,,21240173.973995,21240173.973995,230168460.190456 
 03/11  08:00:00,,,,,,,,,,,,,,,,,,,,37277737.1838852,37277737.1838852,94578653.3021558 
 03/11  09:00:00,,,,,,,,,,,,,,,,,,,,37033532.1556815,37033532.1556815,39061789.6860092 
 03/11  10:00:00,,,,,,,,,,,,,,,,,,,,45974468.9759018,45974468.9759018,18646833.2699233 
 03/11  11:00:00,,,,,,,,,,,,,,,,,,,,45944043.9088223,45944043.9088223,10375565.4320967 
 03/11  12:00:00,,,,,,,,,,,,,,,,,,,,51233424.2895795,51233424.2895795,4518788.1096243 
 03/11  13:00:00,,,,,,,,,,,,,,,,,,,,57712649.5782112,57712649.5782112,781680.239321818 
 03/11  14:00:00,,,,,,,,,,,,,,,,,,,,56895378.6538998,56895378.6538998,759454.56 
 03/11  15:00:00,,,,,,,,,,,,,,,,,,,,55311086.018501,55311086.018501,759454.56 
 03/11  16:00:00,,,,,,,,,,,,,,,,,,,,54703503.5467548,54703503.5467548,759454.56 
 03/11  17:00:00,,,,,,,,,,,,,,,,,,,,51809390.9867075,51809390.9867075,759454.56 
 03/11  18:00:00,,,,,,,,,,,,,,,,,,,,48025897.4395984,48025897.4395984,759454.56 
 03/11  19:00:00,,,,,,,,,,,,,,,,,,,,45911085.9910117,45911085.9910117,767123.480343851 
 03/11  20:00:00,,,,,,,,,,,,,,,,,,,,45911923.2702357,45911923.2702357,1017594.31605832 
 03/11  21:00:00,,,,,,,,,,,,,,,,,,,,45914946.6402277,45914946.6402277,1925333.98399353 
 03/11  22:00:00,,,,,,,,,,,,,,,,,,,,49524718.1769933,49524718.1769933,1896521.45154203 
 03/11  23:00:00,,,,,,,,,,,,,,,,,,,,50365251.4657666,50365251.4657666,10583288.1821748 
 03/11  24:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/12  01:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/12  02:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/12  03:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/12  04:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/12  05:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/12  06:00:00,,,,,,,,,,,,,,,,,,,,21785814.6889955,21785814.6889955,71575155.6065527 
 03/12  07:00:00,,,,,,,,,,,,,,,,,,,,38652077.8074766,38652077.8074766,58115848.5505677 
 03/12  08:00:00,,,,,,,,,,,,,,,,,,,,40331737.1667735,40331737.1667735,26272267.4132524 
 03/12  09:00:00,,,,,,,,,,,,,,,,,,,,42999477.98438,42999477.98438,12658231.96452 
 03/12  10:00:00,,,,,,,,,,,,,,,,,,,,47468208.1776191,47468208.1776191,5466726.74544229 
 03/12  11:00:00,,,,,,,,,,,,,,,,,,,,52606655.1334308,52606655.1334308,1993155.00209811 
 03/12  12:00:00,,,,,,,,,,,,,,,,,,,,72132032.6665155,72132032.6665155,801629.482025625 
 03/12  13:00:00,,,,,,,,,,,,,,,,,,,,76890660.4109943,76890660.4109943,759454.56 
 03/12  14:00:00,,,,,,,,,,,,,,,,,,,,80969692.3857336,80969692.3857336,759454.56 
 03/12  15:00:00,,,,,,,,,,,,,,,,,,,,85846820.9326497,85846820.9326497,759454.56 
 03/12  16:00:00,,,,,,,,,,,,,,,,,,,,89971965.3165372,89971965.3165372,759454.56 
 03/12  17:00:00,,,,,,,,,,,,,,,,,,,,85842234.9337209,85842234.9337209,759454.56 
 03/12  18:00:00,,,,,,,,,,,,,,,,,,,,77047132.1918556,77047132.1918556,759454.56 
 03/12  19:00:00,,,,,,,,,,,,,,,,,,,,68536102.4358502,68536102.4358502,759454.56 
 03/12  20:00:00,,,,,,,,,,,,,,,,,,,,62847453.9920357,62847453.9920357,759454.56 
 03/12  21:00:00,,,,,,,,,,,,,,,,,,,,58719616.338304,58719616.338304,759454.56 
 03/12  22:00:00,,,,,,,,,,,,,,,,,,,,23932744.9594589,23932744.9594589,326249.602748062 
 03/12  23:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/12  24:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/13  01:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/13  02:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/13  03:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/13  04:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/13  05:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/13  06:00:00,,,,,,,,,,,,,,,,,,,,20613505.2008651,20613505.2008651,77591009.1343542 
 03/13  07:00:00,,,,,,,,,,,,,,,,,,,,20590830.0350946,20590830.0350946,69315137.5520564 
 03/13  08:00:00,,,,,,,,,,,,,,,,,,,,41894356.0346334,41894356.0346334,23168109.625339 
 03/13  09:00:00,,,,,,,,,,,,,,,,,,,,44597428.7183153,44597428.7183153,8982779.46658255 
 03/13  10:00:00,,,,,,,,,,,,,,,,,,,,48191699.9436728,48191699.9436728,3581454.43616317 
 03/13  11:00:00,,,,,,,,,,,,,,,,,,,,66023136.6107529,66023136.6107529,875539.091805839 
 03/13  12:00:00,,,,,,,,,,,,,,,,,,,,72607137.154267,72607137.154267,854386.38 
 03/13  13:00:00,,,,,,,,,,,,,,,,,,,,78771431.6413588,78771431.6413588,854386.38 
 03/13  14:00:00,,,,,,,,,,,,,,,,,,,,84595798.4922171,84595798.4922171,854386.38 
 03/13  15:00:00,,,,,,,,,,,,,,,,,,,,90964395.2839824,90964395.2839824,854386.38 
 03/13  16:00:00,,,,,,,,,,,,,,,,,,,,97567830.3586957,97567830.3586957,854386.38 
 03/13  17:00:00,,,,,,,,,,,,,,,,,,,,91165626.2511911,91165626.2511911,854386.38 
 03/13  18:00:00,,,,,,,,,,,,,,,,,,,,76975074.1651628,76975074.1651628,854386.38 
 03/13  19:00:00,,,,,,,,,,,,,,,,,,,,67744946.5087729,67744946.5087729,854386.38 
 03/13  20:00:00,,,,,,,,,,,,,,,,,,,,63322318.7563153,63322318.7563153,854386.38 
 03/13  21:00:00,,,,,,,,,,,,,,,,,,,,60845948.8013292,60845948.8013292,854386.38 
 03/13  22:00:00,,,,,,,,,,,,,,,,,,,,36145132.3565917,36145132.3565917,952972.602307081 
 03/13  23:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/13  24:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/14  01:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/14  02:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/14  03:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/14  04:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/14  05:00:00,,,,,,,,,,,,,,,,,,,,1702447.2,1702447.2,189863.64 
 03/14  06:00:00,,,,,,,,,,,,,,,,,,,,20611260.841941,20611260.841941,76808881.5527191 
 03/14  07:00:00,,,,,,,,,,,,,,,,,,,,20596532.54522,20596532.54522,71091654.9844427 
 03/14  08:00:00,,,,,,,,,,,,,,,,,,,,41912632.5253112,41912632.5253112,29159742.879057 
 03/14  09:00:00,,,,,,,,,,,,,,,,,,,,41859021.2075886,41859021.2075886,11811903.670368 
 03/14  10:00:00,,,,,,,,,,,,,,,,,,,,44698811.9643714,44698811.9643714,4482816.69525521 
