Time,ZN_1_FLR_1_SEC_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_1_SEC_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_1_SEC_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_1_SEC_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_2_SEC_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_2_SEC_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_2_SEC_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_2_SEC_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_3_SEC_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_3_SEC_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_3_SEC_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_3_SEC_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_1_SEC_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_1_SEC_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_1_SEC_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_1_SEC_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_2_SEC_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_2_SEC_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_2_SEC_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_2_SEC_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_3_SEC_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_3_SEC_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_3_SEC_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_3_SEC_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_1_SEC_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_1_SEC_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_1_SEC_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_1_SEC_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_2_SEC_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_2_SEC_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_2_SEC_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_2_SEC_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_3_SEC_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_3_SEC_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_3_SEC_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_3_SEC_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_1_SEC_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_1_SEC_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_1_SEC_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_1_SEC_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_2_SEC_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_2_SEC_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_2_SEC_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_2_SEC_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_3_SEC_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_3_SEC_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_3_SEC_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_3_SEC_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_1_SEC_5:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_1_SEC_5:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_1_SEC_5:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_1_SEC_5:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_2_SEC_5:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_2_SEC_5:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_2_SEC_5:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_2_SEC_5:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ZN_1_FLR_3_SEC_5:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ZN_1_FLR_3_SEC_5:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ZN_1_FLR_3_SEC_5:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ZN_1_FLR_3_SEC_5:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
13:15:00,3.746526E+03,4.368371E+03,1.933739E-01,4.282362E-01,1.267545E+04,1.540073E+04,6.542329E-01,1.509720E+00,4.596602E+03,5.664379E+03,2.372498E-01,5.552692E-01,1.831423E+03,1.615531E+03,9.452740E-02,1.583568E-01,6.100568E+03,5.918738E+03,3.148758E-01,5.801533E-01,2.160104E+03,2.081761E+03,1.114920E-01,2.040520E-01,3.712633E+03,2.446327E+03,1.916245E-01,2.398354E-01,1.263677E+04,8.977673E+03,6.522365E-01,8.801298E-01,4.583827E+03,3.202281E+03,2.365905E-01,3.139351E-01,1.822635E+03,1.454781E+03,9.407383E-02,1.426166E-01,6.109493E+03,5.094321E+03,3.153365E-01,4.993947E-01,2.169772E+03,1.774451E+03,1.119910E-01,1.739488E-01,7.398365E+02,9.023133E+02,3.818605E-02,8.845807E-02,2.609397E+03,3.350803E+03,1.346819E-01,3.284801E-01,1.034099E+03,1.191450E+03,5.337418E-02,1.167979E-01 
13:30:00,3.724215E+03,4.395586E+03,1.922223E-01,4.309021E-01,1.258727E+04,1.552288E+04,6.496819E-01,1.521688E+00,4.570204E+03,5.725594E+03,2.358874E-01,5.612674E-01,1.821593E+03,1.599404E+03,9.402005E-02,1.567781E-01,6.062085E+03,5.863753E+03,3.128895E-01,5.747697E-01,2.149083E+03,2.052975E+03,1.109232E-01,2.012325E-01,3.690420E+03,2.471656E+03,1.904780E-01,2.423184E-01,1.254853E+04,9.057238E+03,6.476823E-01,8.879291E-01,4.557567E+03,3.241863E+03,2.352351E-01,3.178150E-01,1.812812E+03,1.629737E+03,9.356678E-02,1.597690E-01,6.071003E+03,5.643714E+03,3.133498E-01,5.532546E-01,2.158752E+03,1.979706E+03,1.114222E-01,1.940708E-01,7.307703E+02,9.098600E+02,3.771811E-02,8.919758E-02,2.572668E+03,3.374071E+03,1.327862E-01,3.307604E-01,1.022510E+03,1.206435E+03,5.277599E-02,1.182665E-01 
13:45:00,3.702701E+03,4.406507E+03,1.911119E-01,4.319710E-01,1.250227E+04,1.559317E+04,6.452942E-01,1.528573E+00,4.545093E+03,5.765667E+03,2.345912E-01,5.651932E-01,1.812133E+03,1.587399E+03,9.353177E-02,1.556027E-01,6.025062E+03,5.819592E+03,3.109786E-01,5.704447E-01,2.138620E+03,2.029578E+03,1.103831E-01,1.989405E-01,3.668998E+03,2.499392E+03,1.893723E-01,2.450374E-01,1.246347E+04,9.144111E+03,6.432916E-01,8.964452E-01,4.532589E+03,3.284249E+03,2.339459E-01,3.219699E-01,1.803357E+03,1.811552E+03,9.307880E-02,1.775924E-01,6.033973E+03,6.212606E+03,3.114386E-01,6.090221E-01,2.148291E+03,2.195211E+03,1.108823E-01,2.151961E-01,7.220192E+02,9.172310E+02,3.726643E-02,8.991994E-02,2.537226E+03,3.396935E+03,1.309569E-01,3.330012E-01,1.011485E+03,1.221191E+03,5.220698E-02,1.197127E-01 
14:00:00,3.681948E+03,4.399762E+03,1.900407E-01,4.313082E-01,1.242029E+04,1.560678E+04,6.410630E-01,1.529902E+00,4.521189E+03,5.782808E+03,2.333574E-01,5.668714E-01,1.803025E+03,1.577595E+03,9.306168E-02,1.546424E-01,5.989433E+03,5.781063E+03,3.091397E-01,5.666702E-01,2.128682E+03,2.009727E+03,1.098702E-01,1.969955E-01,3.648331E+03,2.528302E+03,1.883056E-01,2.478714E-01,1.238143E+04,9.234461E+03,6.390574E-01,9.053021E-01,4.508815E+03,3.328067E+03,2.327188E-01,3.262652E-01,1.794254E+03,1.984095E+03,9.260897E-02,1.945047E-01,5.998338E+03,6.753253E+03,3.095993E-01,6.620146E-01,2.138354E+03,2.403849E+03,1.103694E-01,2.356461E-01,7.135682E+02,9.242144E+02,3.683024E-02,9.060436E-02,2.503015E+03,3.418696E+03,1.291911E-01,3.351340E-01,1.000990E+03,1.235471E+03,5.166526E-02,1.211122E-01 
14:15:00,3.661924E+03,4.373438E+03,1.890072E-01,4.287263E-01,1.234121E+04,1.555718E+04,6.369816E-01,1.525035E+00,4.498422E+03,5.774563E+03,2.321824E-01,5.660612E-01,1.794253E+03,1.568501E+03,9.260892E-02,1.537514E-01,5.955136E+03,5.744033E+03,3.073695E-01,5.630418E-01,2.119235E+03,1.991855E+03,1.093826E-01,1.952443E-01,3.628388E+03,2.556612E+03,1.872763E-01,2.506466E-01,1.230230E+04,9.322817E+03,6.349732E-01,9.139632E-01,4.486175E+03,3.371253E+03,2.315503E-01,3.304985E-01,1.785487E+03,2.141897E+03,9.215646E-02,2.099701E-01,5.964035E+03,7.250439E+03,3.078288E-01,7.107418E-01,2.128909E+03,2.599484E+03,1.098819E-01,2.548197E-01,7.054041E+02,9.305288E+02,3.640886E-02,9.122320E-02,2.469983E+03,3.438452E+03,1.274861E-01,3.370703E-01,9.909907E+02,1.248935E+03,5.114917E-02,1.224318E-01 
14:30:00,3.642597E+03,4.326780E+03,1.880097E-01,4.241513E-01,1.226492E+04,1.544140E+04,6.330440E-01,1.513681E+00,4.476729E+03,5.739670E+03,2.310627E-01,5.626391E-01,1.785802E+03,1.559188E+03,9.217272E-02,1.528387E-01,5.922113E+03,5.705886E+03,3.056650E-01,5.593032E-01,2.110251E+03,1.974827E+03,1.089189E-01,1.935756E-01,3.609136E+03,2.583213E+03,1.862826E-01,2.532542E-01,1.222596E+04,9.405763E+03,6.310329E-01,9.220937E-01,4.464605E+03,3.412450E+03,2.304369E-01,3.345365E-01,1.777041E+03,2.285281E+03,9.172051E-02,2.240213E-01,5.931007E+03,7.705731E+03,3.061241E-01,7.553602E-01,2.119928E+03,2.781617E+03,1.094183E-01,2.726689E-01,6.975147E+02,9.359007E+02,3.600165E-02,9.174964E-02,2.438081E+03,3.455336E+03,1.258396E-01,3.387249E-01,9.814592E+02,1.261231E+03,5.065721E-02,1.236369E-01 
14:45:00,3.623940E+03,4.258834E+03,1.870467E-01,4.174895E-01,1.219131E+04,1.525580E+04,6.292445E-01,1.495484E+00,4.456049E+03,5.676641E+03,2.299953E-01,5.564591E-01,1.777659E+03,1.548996E+03,9.175239E-02,1.518398E-01,5.890312E+03,5.664763E+03,3.040236E-01,5.552728E-01,2.101703E+03,1.957760E+03,1.084777E-01,1.919029E-01,3.590550E+03,2.607328E+03,1.853233E-01,2.556178E-01,1.215229E+04,9.480926E+03,6.272307E-01,9.294607E-01,4.444045E+03,3.450641E+03,2.293757E-01,3.382798E-01,1.768901E+03,2.416889E+03,9.130040E-02,2.369182E-01,5.899200E+03,8.127259E+03,3.044824E-01,7.966687E-01,2.111382E+03,2.952091E+03,1.089772E-01,2.893751E-01,6.898890E+02,9.401088E+02,3.560805E-02,9.216199E-02,2.407266E+03,3.468646E+03,1.242491E-01,3.400291E-01,9.723685E+02,1.272061E+03,5.018801E-02,1.246982E-01 
15:00:00,3.605926E+03,4.168900E+03,1.861169E-01,4.086724E-01,1.212026E+04,1.499743E+04,6.255775E-01,1.470153E+00,4.436328E+03,5.584251E+03,2.289774E-01,5.474012E-01,1.769809E+03,1.537408E+03,9.134724E-02,1.507040E-01,5.859680E+03,5.619194E+03,3.024426E-01,5.508063E-01,2.093567E+03,1.939924E+03,1.080577E-01,1.901548E-01,3.572601E+03,2.628434E+03,1.843969E-01,2.576864E-01,1.208120E+04,9.546703E+03,6.235612E-01,9.359074E-01,4.424439E+03,3.485084E+03,2.283638E-01,3.416556E-01,1.761056E+03,2.538445E+03,9.089546E-02,2.488301E-01,5.868564E+03,8.520024E+03,3.029011E-01,8.351586E-01,2.103247E+03,3.111826E+03,1.085574E-01,3.050288E-01,6.825166E+02,9.429815E+02,3.522753E-02,9.244341E-02,2.377496E+03,3.477829E+03,1.227125E-01,3.409289E-01,9.636944E+02,1.281173E+03,4.974030E-02,1.255912E-01 
15:15:00,3.588529E+03,4.056801E+03,1.852190E-01,3.976828E-01,1.205169E+04,1.466490E+04,6.220380E-01,1.437555E+00,4.417514E+03,5.461856E+03,2.280064E-01,5.354023E-01,1.762242E+03,1.522796E+03,9.095665E-02,1.492718E-01,5.830170E+03,5.564061E+03,3.009195E-01,5.454024E-01,2.085819E+03,1.919287E+03,1.076579E-01,1.881321E-01,3.555266E+03,2.644126E+03,1.835021E-01,2.592242E-01,1.201258E+04,9.595451E+03,6.200193E-01,9.406847E-01,4.405738E+03,3.512834E+03,2.273986E-01,3.443753E-01,1.753492E+03,2.654206E+03,9.050506E-02,2.601743E-01,5.839050E+03,8.896566E+03,3.013778E-01,8.720592E-01,2.095502E+03,3.264772E+03,1.081576E-01,3.200173E-01,6.753880E+02,9.443645E+02,3.485960E-02,9.257880E-02,2.348731E+03,3.482387E+03,1.212278E-01,3.413751E-01,9.554145E+02,1.288333E+03,4.931294E-02,1.262928E-01 
15:30:00,3.571726E+03,3.924417E+03,1.843517E-01,3.847049E-01,1.198549E+04,1.426325E+04,6.186210E-01,1.398180E+00,4.399561E+03,5.311121E+03,2.270797E-01,5.206255E-01,1.754945E+03,1.505316E+03,9.058003E-02,1.475583E-01,5.801737E+03,5.500001E+03,2.994519E-01,5.391232E-01,2.078439E+03,1.895868E+03,1.072769E-01,1.858367E-01,3.538520E+03,2.655075E+03,1.826378E-01,2.602969E-01,1.194633E+04,9.629315E+03,6.166001E-01,9.440026E-01,4.387893E+03,3.534357E+03,2.264775E-01,3.464843E-01,1.746199E+03,2.762176E+03,9.012862E-02,2.707553E-01,5.810612E+03,9.250292E+03,2.999100E-01,9.067243E-01,2.088124E+03,3.408286E+03,1.077768E-01,3.340816E-01,6.684940E+02,9.441271E+02,3.450377E-02,9.255533E-02,2.320933E+03,3.481885E+03,1.197931E-01,3.413255E-01,9.475079E+02,1.293333E+03,4.890485E-02,1.267826E-01 
15:45:00,3.555495E+03,3.776300E+03,1.835139E-01,3.701849E-01,1.192157E+04,1.380601E+04,6.153219E-01,1.353356E+00,4.382423E+03,5.136873E+03,2.261952E-01,5.035441E-01,1.747907E+03,1.485057E+03,9.021681E-02,1.455724E-01,5.774337E+03,5.427345E+03,2.980377E-01,5.320013E-01,2.071407E+03,1.869658E+03,1.069140E-01,1.832676E-01,3.522342E+03,2.661658E+03,1.818028E-01,2.609417E-01,1.188237E+04,9.649452E+03,6.132987E-01,9.459748E-01,4.370861E+03,3.549977E+03,2.255984E-01,3.480147E-01,1.739165E+03,2.860160E+03,8.976558E-02,2.803576E-01,5.783208E+03,9.573962E+03,2.984956E-01,9.384438E-01,2.081093E+03,3.539373E+03,1.074139E-01,3.469280E-01,6.618262E+02,9.422149E+02,3.415962E-02,9.236770E-02,2.294067E+03,3.476130E+03,1.184064E-01,3.407609E-01,9.399555E+02,1.296047E+03,4.851503E-02,1.270485E-01 
16:00:00,3.539813E+03,3.620680E+03,1.827045E-01,3.549297E-01,1.185985E+04,1.331874E+04,6.121362E-01,1.305591E+00,4.366058E+03,4.948417E+03,2.253505E-01,4.850705E-01,1.741120E+03,1.461987E+03,8.986647E-02,1.433110E-01,5.747929E+03,5.345987E+03,2.966746E-01,5.240267E-01,2.064703E+03,1.840518E+03,1.065680E-01,1.804113E-01,3.506709E+03,2.663743E+03,1.809959E-01,2.611455E-01,1.182061E+04,9.655362E+03,6.101110E-01,9.465526E-01,4.354598E+03,3.559450E+03,2.247590E-01,3.489426E-01,1.732380E+03,2.946749E+03,8.941540E-02,2.888430E-01,5.756797E+03,9.862738E+03,2.971324E-01,9.667432E-01,2.074392E+03,3.655955E+03,1.070681E-01,3.583528E-01,6.553764E+02,9.386749E+02,3.382671E-02,9.202051E-02,2.268098E+03,3.465241E+03,1.170660E-01,3.396931E-01,9.327391E+02,1.296471E+03,4.814256E-02,1.270898E-01 
16:15:00,3.524709E+03,3.472001E+03,1.819250E-01,3.403555E-01,1.180044E+04,1.284763E+04,6.090701E-01,1.259411E+00,4.350495E+03,4.762694E+03,2.245472E-01,4.668652E-01,1.734593E+03,1.437773E+03,8.952959E-02,1.409375E-01,5.722559E+03,5.261199E+03,2.953652E-01,5.157158E-01,2.058338E+03,1.810242E+03,1.062394E-01,1.774437E-01,3.491652E+03,2.663899E+03,1.802188E-01,2.611602E-01,1.176117E+04,9.655127E+03,6.070429E-01,9.465281E-01,4.339133E+03,3.565666E+03,2.239608E-01,3.495513E-01,1.725857E+03,3.017116E+03,8.907867E-02,2.957385E-01,5.731424E+03,1.010134E+04,2.958228E-01,9.901249E-01,2.068029E+03,3.752267E+03,1.067396E-01,3.677907E-01,6.491664E+02,9.337205E+02,3.350619E-02,9.153469E-02,2.243117E+03,3.449856E+03,1.157766E-01,3.381845E-01,9.258803E+02,1.294800E+03,4.778855E-02,1.269257E-01 
16:30:00,3.510151E+03,3.346595E+03,1.811736E-01,3.280634E-01,1.174322E+04,1.244601E+04,6.061165E-01,1.220045E+00,4.335679E+03,4.599680E+03,2.237825E-01,4.508868E-01,1.728313E+03,1.412409E+03,8.920546E-02,1.384513E-01,5.698171E+03,5.172878E+03,2.941064E-01,5.070588E-01,2.052289E+03,1.778773E+03,1.059272E-01,1.743592E-01,3.477137E+03,2.665742E+03,1.794696E-01,2.613406E-01,1.170391E+04,9.660679E+03,6.040876E-01,9.470715E-01,4.324412E+03,3.573025E+03,2.232010E-01,3.502723E-01,1.719580E+03,3.068697E+03,8.875469E-02,3.007926E-01,5.707033E+03,1.028092E+04,2.945638E-01,1.007722E+00,2.061982E+03,3.824698E+03,1.064275E-01,3.748879E-01,6.431829E+02,9.281463E+02,3.319736E-02,9.098813E-02,2.219065E+03,3.432427E+03,1.145352E-01,3.364757E-01,9.193560E+02,1.291888E+03,4.745181E-02,1.266402E-01 
16:45:00,3.496103E+03,3.248028E+03,1.804485E-01,3.184032E-01,1.168803E+04,1.212604E+04,6.032681E-01,1.188685E+00,4.321552E+03,4.464798E+03,2.230534E-01,4.376671E-01,1.722264E+03,1.385115E+03,8.889326E-02,1.357760E-01,5.674701E+03,5.078471E+03,2.928950E-01,4.978055E-01,2.046533E+03,1.745097E+03,1.056301E-01,1.710584E-01,3.463129E+03,2.679030E+03,1.787466E-01,2.626433E-01,1.164869E+04,9.704157E+03,6.012376E-01,9.513337E-01,4.310378E+03,3.592964E+03,2.224766E-01,3.522267E-01,1.713533E+03,3.105533E+03,8.844262E-02,3.044014E-01,5.683560E+03,1.041307E+04,2.933523E-01,1.020668E+00,2.056228E+03,3.877284E+03,1.061305E-01,3.800400E-01,6.374092E+02,9.233724E+02,3.289935E-02,9.052010E-02,2.195875E+03,3.417346E+03,1.133383E-01,3.349973E-01,9.131388E+02,1.289307E+03,4.713091E-02,1.263870E-01 
17:00:00,3.482540E+03,3.175526E+03,1.797485E-01,3.112986E-01,1.163479E+04,1.188601E+04,6.005199E-01,1.165163E+00,4.308073E+03,4.358441E+03,2.223577E-01,4.272438E-01,1.716435E+03,1.357351E+03,8.859237E-02,1.330546E-01,5.652102E+03,4.982525E+03,2.917286E-01,4.884011E-01,2.041050E+03,1.710706E+03,1.053471E-01,1.676876E-01,3.449604E+03,2.715519E+03,1.780485E-01,2.662210E-01,1.159541E+04,9.822957E+03,5.984878E-01,9.629816E-01,4.296987E+03,3.639208E+03,2.217855E-01,3.567605E-01,1.707706E+03,3.128115E+03,8.814186E-02,3.066134E-01,5.660959E+03,1.049874E+04,2.921857E-01,1.029061E+00,2.050747E+03,3.910328E+03,1.058476E-01,3.832770E-01,6.318343E+02,9.207880E+02,3.261161E-02,9.026681E-02,2.173501E+03,3.408888E+03,1.121835E-01,3.341684E-01,9.072088E+02,1.288620E+03,4.682484E-02,1.263197E-01 
17:15:00,3.469393E+03,3.121131E+03,1.790699E-01,3.059690E-01,1.158319E+04,1.170104E+04,5.978570E-01,1.147039E+00,4.295139E+03,4.272577E+03,2.216901E-01,4.188296E-01,1.710793E+03,1.330491E+03,8.830118E-02,1.304218E-01,5.630249E+03,4.889268E+03,2.906007E-01,4.792605E-01,2.035800E+03,1.677085E+03,1.050761E-01,1.643922E-01,3.436490E+03,2.781265E+03,1.773716E-01,2.726677E-01,1.154379E+04,1.003548E+04,5.958235E-01,9.838197E-01,4.284139E+03,3.719076E+03,2.211223E-01,3.645912E-01,1.702067E+03,3.135687E+03,8.785079E-02,3.073544E-01,5.639103E+03,1.053549E+04,2.910577E-01,1.032659E+00,2.045498E+03,3.922700E+03,1.055767E-01,3.844880E-01,6.264187E+02,9.214168E+02,3.233209E-02,9.032861E-02,2.151781E+03,3.410193E+03,1.110624E-01,3.342968E-01,9.015100E+02,1.291018E+03,4.653070E-02,1.265548E-01 
17:30:00,3.456654E+03,3.071125E+03,1.784124E-01,3.010692E-01,1.153324E+04,1.152737E+04,5.952785E-01,1.130021E+00,4.282734E+03,4.191984E+03,2.210498E-01,4.109317E-01,1.705335E+03,1.305326E+03,8.801945E-02,1.279553E-01,5.609123E+03,4.801105E+03,2.895103E-01,4.706195E-01,2.030771E+03,1.645095E+03,1.048166E-01,1.612568E-01,3.423783E+03,2.870818E+03,1.767157E-01,2.814487E-01,1.149381E+04,1.032386E+04,5.932435E-01,1.012095E+00,4.271816E+03,3.826923E+03,2.204863E-01,3.751652E-01,1.696611E+03,3.129509E+03,8.756917E-02,3.067478E-01,5.617975E+03,1.052693E+04,2.899672E-01,1.031817E+00,2.040472E+03,3.915694E+03,1.053173E-01,3.837999E-01,6.211599E+02,9.253246E+02,3.206066E-02,9.071196E-02,2.130704E+03,3.421429E+03,1.099745E-01,3.353989E-01,8.960342E+02,1.296653E+03,4.624807E-02,1.271074E-01 
17:45:00,3.444323E+03,3.021295E+03,1.777759E-01,2.961858E-01,1.148491E+04,1.135230E+04,5.927840E-01,1.112863E+00,4.270851E+03,4.112207E+03,2.204365E-01,4.031129E-01,1.700058E+03,1.283354E+03,8.774710E-02,1.258019E-01,5.588720E+03,4.722713E+03,2.884572E-01,4.629363E-01,2.025961E+03,1.616443E+03,1.045683E-01,1.584486E-01,3.411481E+03,2.968188E+03,1.760808E-01,2.909956E-01,1.144545E+04,1.063490E+04,5.907477E-01,1.042590E+00,4.260011E+03,3.944320E+03,2.198770E-01,3.866749E-01,1.691336E+03,3.102476E+03,8.729693E-02,3.040973E-01,5.597569E+03,1.045200E+04,2.889140E-01,1.024469E+00,2.035664E+03,3.881726E+03,1.050691E-01,3.804694E-01,6.160595E+02,9.314277E+02,3.179740E-02,9.131054E-02,2.110278E+03,3.439214E+03,1.089203E-01,3.371430E-01,8.907798E+02,1.304405E+03,4.597687E-02,1.278675E-01 
18:00:00,3.432390E+03,2.967226E+03,1.771600E-01,2.908862E-01,1.143817E+04,1.116258E+04,5.903715E-01,1.094268E+00,4.259470E+03,4.028403E+03,2.198490E-01,3.948990E-01,1.694959E+03,1.263732E+03,8.748390E-02,1.238788E-01,5.569019E+03,4.651388E+03,2.874404E-01,4.559461E-01,2.021361E+03,1.590219E+03,1.043309E-01,1.558785E-01,3.399575E+03,3.050727E+03,1.754663E-01,2.990873E-01,1.139869E+04,1.089761E+04,5.883338E-01,1.068345E+00,4.248707E+03,4.045750E+03,2.192935E-01,3.966181E-01,1.686239E+03,3.048924E+03,8.703384E-02,2.988476E-01,5.577867E+03,1.029320E+04,2.878970E-01,1.008902E+00,2.031065E+03,3.814732E+03,1.048318E-01,3.739019E-01,6.111148E+02,9.380465E+02,3.154219E-02,9.195962E-02,2.090491E+03,3.458356E+03,1.078990E-01,3.390202E-01,8.857401E+02,1.312463E+03,4.571675E-02,1.286575E-01 
18:15:00,3.420843E+03,2.904999E+03,1.765640E-01,2.847865E-01,1.139296E+04,1.094617E+04,5.880385E-01,1.073055E+00,4.248572E+03,3.935892E+03,2.192866E-01,3.858311E-01,1.690031E+03,1.244984E+03,8.722959E-02,1.220414E-01,5.550000E+03,4.582465E+03,2.864587E-01,4.491911E-01,2.016962E+03,1.564717E+03,1.041038E-01,1.533791E-01,3.388052E+03,3.097825E+03,1.748715E-01,3.037029E-01,1.135346E+04,1.104653E+04,5.859996E-01,1.082939E+00,4.237883E+03,4.106870E+03,2.187348E-01,4.026080E-01,1.681313E+03,2.961943E+03,8.677961E-02,2.903213E-01,5.558846E+03,1.003049E+04,2.869153E-01,9.831496E-01,2.026668E+03,3.707694E+03,1.046048E-01,3.634096E-01,6.063227E+02,9.430522E+02,3.129485E-02,9.245044E-02,2.071328E+03,3.472304E+03,1.069099E-01,3.403876E-01,8.809078E+02,1.318474E+03,4.546733E-02,1.292468E-01 
